indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_alimentacion,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
-9.223072641753728,-11.165142285449196,-5.129571198403734,-15.164563544580048,-0.0,60.58879873336665,59.31333259580389,1.2754661375627592
-10.468934430377937,-23.765149037067776,-3.373616719889004,-17.570353157919655,-0.0,41.32041962906701,44.8296044089216,-3.5091847798545857
-29.0,-40.81814602445935,-15.047976083366107,-19.607535872238024,-27.0,-29.99484220161156,-31.467626544295413,1.4727843426838518
-15.173699376788065,-8.503942274139979,-5.488500973580263,-16.376578724504597,-0.0,57.94512279139545,54.46821020727992,3.4769125841155315
-6.20717813084722,-4.465853681711621,-0.8155889576342361,-8.916181595961383,-0.0,72.99172991950779,79.58613205128735,-6.59440213177956
-14.198674916835344,-18.124751631411,-7.708182195775527,-14.840874839428912,-0.0,46.67474702177262,45.10014622477836,1.574600796994254
-9.030476226053723,-10.032589698556103,-2.3363959643148853,-16.938314162071524,-0.0,63.39585977365515,61.689230417783364,1.706629355871783
-7.742910989079972,-6.199488908127085,-3.198785974783633,-15.851070206733755,-0.0,66.48092321108872,67.0256455158054,-0.5447223047166716
-29.0,-39.93153735330615,-15.16719963698052,-21.02901226827114,-27.0,-29.37686471092453,-32.112421222756424,2.735556511831895
-27.032162915496748,-27.36624757534805,-7.788791397781521,-15.005113628261338,-0.0,14.641050652472234,22.782946135404984,-8.14189548293275
-15.39514729830641,-32.04648805546248,-8.460507914142738,-15.483211352327162,-0.0,30.11429682405092,28.56940446795906,1.5448923560918608
-17.085845728503458,-17.619294296530065,-4.771360960260857,-17.602523512398548,-0.0,41.77169618221181,42.93470742090654,-1.1630112386947289
-11.959073128646736,-6.098186275692624,-6.132286902214358,-10.719086310285524,-0.0,65.40074578260726,65.06191433245633,0.3388314501509342
2.028717684587905,-2.454351439300672,-6.297166126244483,-7.761576897074334,-0.0,93.77141397227226,85.45572244703729,8.315691525234968
-7.671017860845492,-13.110637113630776,-4.346613378497033,-20.723806773734427,-27.0,30.601804558198744,27.245912194516563,3.3558923636821802
-12.294990095912326,-23.43477153574323,-12.2554085389303,-10.087171109486365,-12.0,28.74100210321651,29.86002995302198,-1.1190278498054695
-13.42243867418878,-28.946351478746596,-2.2165475265754293,-21.3491784555398,-27.0,0.0593352052047659,7.167534712872296,-7.10819950766753
-15.295069575105469,-23.538526996912797,-9.725154852750546,-19.41276738386408,-12.0,20.10197944416816,20.039851376927288,0.062128067240870166
-5.908255957162265,-2.5409812733316066,-4.563604841232271,-11.13118195392692,-0.0,79.17605550623706,75.83767565521134,3.3383798510257208
0.0872124875652318,-0.2570765377896897,-6.116334035021801,-7.367260505768315,-0.0,84.27979054187067,86.29039286054211,-2.0106023186714452
-29.0,-37.29380551472738,-5.636154394784106,-16.640370446022,-27.0,-16.94915563996326,-15.514709972052898,-1.43444566791036
-5.378418219643001,-9.660824223552703,-3.650841585167871,-14.577353493668962,-0.0,62.88929567964752,66.73226219047214,-3.842966510824624
-14.931448780285669,-25.7613285573966,-5.33904422128024,-14.635905643671707,-0.0,39.13749830605185,39.310495596986854,-0.17299729093500105
-11.865882307556268,-20.5514923849522,-3.060009379160621,-17.906250041825082,-0.0,45.322511465153376,46.633993171148816,-1.3114817059954404
-14.494731240362988,-7.303915666398666,-5.511897867902644,-14.225949719247447,-0.0,57.9161613778847,58.46155524005074,-0.5453938621660441
-8.149566096083843,-14.3925151816688,-4.482045507471547,-16.813742248245372,-0.0,59.31943680493156,56.16718058210269,3.152256222828875
-0.4496633325543335,-3.285893180506897,-3.793787632942053,-11.441968564267022,-0.0,83.37116954303778,81.01054455442751,2.360624988610269
-15.898224714594033,-8.250103510311332,-3.76925905320314,-12.077071203591448,-0.0,55.53068576389885,60.00197272453296,-4.47128696063411
-10.000728635048542,-4.386426308828005,-3.3716068433045288,-13.029864815331928,-0.0,67.78179630454156,69.21520766292741,-1.4334113583858539
-28.00819374207263,-29.831611461770056,-4.098986359930892,-13.60998942914724,-12.0,15.868270290241082,12.46997880357965,3.3982914866614315
-18.0,-30.66644607977169,-12.263656464140718,-16.997859063168637,-12.0,12.821503538947637,10.04473428672614,2.776769252221497
-3.431767273748143,-9.617709162152964,-1.1434242863659665,-11.789466319391478,-0.0,74.1824824915358,74.0146510570438,0.1678314344919869
-1.3083601611825948,-1.891379129782352,-3.0820928615562413,-15.761042000174449,-0.0,79.58204985239962,77.97375129225135,1.6082985601482704
-7.021805370508307,-1.5636948733122784,-5.748148502722919,-14.499188531010546,-0.0,72.44338939040595,71.16455385766517,1.2788355327407857
-14.085923494736557,-5.4451816213494695,-2.8030742560716653,-18.006867696299956,-0.0,66.73487830798209,59.7010978113121,7.0337804966699835
-17.526106528796326,-37.16687628579311,-6.024223771974918,-14.574446433979166,-0.0,22.27367742247519,24.669549151063194,-2.3958717285880056
-15.938138702928631,-15.518813110816488,-6.461629292011904,-16.1771025484675,-0.0,50.61780369365712,45.89911022310395,4.71869347055317
-6.376053429991522,-15.449080747056378,-4.1463373906830165,-12.400453670303872,-0.0,61.93720617162693,61.60427793677908,0.3329282348478557
-6.723993294401568,-13.545700400280795,-8.4094536669239,-19.68225860532567,-0.0,50.453118956976894,51.63465785081641,-1.181538893839516
-29.0,-27.85736858964152,-6.4445920207681215,-17.756128637522888,-27.0,-10.457336587445244,-7.988614296791084,-2.46872229065416
-15.50462391881716,-25.408127479160285,-6.861915900365441,-9.739304452701996,-27.0,13.891593592819651,15.490489238138082,-1.5988956453184304
-9.774447203889451,-21.97956292093916,-6.0684970655380965,-12.79875498327793,-0.0,51.71574553902783,49.3396895004629,2.3760560385649256
-13.38641634106187,-16.259537610767637,-11.644396327490512,-12.883258862528209,-0.0,47.14633940098204,45.761602984655894,1.3847364163261489
-4.917871579576028,-11.5063068452772,-3.721536986469328,-13.807738517834157,-0.0,62.96568833307784,66.0380083567549,-3.072320023677058
-13.891676105724995,-16.50960756310176,-5.6138357965098935,-15.65493705449863,-0.0,48.0250940610435,48.323631708778855,-0.2985376477353583
-3.2793604544259374,-11.194002669752614,-1.4250562075393216,-14.476841330600266,-0.0,63.50575078598151,69.63454453471049,-6.128793748728974
-18.0,-38.90852328472592,-7.890097821563946,-20.583418976073617,-27.0,-13.166469255277864,-12.331115789124837,-0.8353534661530269
-7.782339308120964,-31.66352228763261,-7.433407568576526,-18.812128098084266,-27.0,14.094727148418192,7.349613678936251,6.745113469481941
-5.095971467419611,-11.533025287435912,-5.85460099067326,-12.01489298622201,-0.0,62.01962956033309,65.46741830737552,-3.4477887470424378
-29.0,-33.236213675131886,-12.701072712950506,-15.051340801413398,-27.0,-14.583847064402242,-16.985514416810105,2.4016673524078627
-9.641956578069632,-9.82811255388659,-4.511570342287651,-16.18969547922863,-0.0,62.84571917291982,59.83718679774745,3.008532375172372
-29.0,-35.39596583170841,-5.143060850290709,-12.874590638414563,-27.0,-9.684128809822944,-9.375890843061711,-0.30823796676123294
-17.234673834839736,-6.99945635930112,-7.367490879745596,-13.486634632284163,-0.0,53.47705800637196,54.89601361044808,-1.4189556040761175
-5.948809261776146,-6.278904784191441,-1.80316940349147,-16.130913696959713,-0.0,71.83498423500933,69.86522011773836,1.9697641172709695
-11.98230099696957,-10.672347367320024,-2.634646811570652,-13.208164725762131,-0.0,58.35651324582224,61.506479426587696,-3.1499661807654533
-11.224913948056686,-29.856309031586434,-6.7427165196604255,-12.412815559628193,-0.0,40.42040630582941,39.7085424490087,0.7118638568207132
-17.00413344666761,-15.71926074120033,-11.43488081429797,-14.313300799731865,-0.0,43.07957005791106,41.478759406389585,1.6008106515214777
-18.0,-12.31418396819592,-2.44945566465839,-15.88485796957224,-0.0,54.05662771458213,51.3780564673844,2.6785712471977305
-13.786000315006827,-12.150042931740568,-5.688615818275846,-16.37498957358612,-0.0,51.57170042257442,52.00363198866731,-0.4319315660928851
-8.600518625179097,-4.122867510799464,-9.150116263252707,-13.01604824593957,-0.0,66.79524932236407,65.07389998773203,1.7213493346320377
-8.263691441630833,-29.46360154495384,-2.198949460833083,-14.178385848961131,-0.0,44.619704784360266,45.87975915313773,-1.2600543687774604
-25.4197958087112,-24.337415486788625,-4.115084219711119,-16.198613305944875,-27.0,6.231151244272546,3.005151415020336,3.22599982925221
-3.661503289543882,-5.233450232274477,-2.4224925928687875,-12.52759894382988,-0.0,83.22994023642929,76.15393520012123,7.076005036308061
-12.88033894128101,-2.7816621056025435,-12.81832303808674,-12.01385130152804,-0.0,56.82588582740661,59.44463171614185,-2.6187458887352406
-3.127535337877509,-32.84527170282812,-6.391972868558165,-13.30835930601123,-27.0,18.44273029102187,17.33358658327502,1.1091437077468491
-2.0965778055148405,-12.642212633962323,-5.21969357001397,-6.5331920138367625,-0.0,70.06844837513255,73.43926154989882,-3.370813174766269
-18.0,-24.33745565488942,-4.574962785331372,-14.153715485896768,-0.0,34.432244244734825,38.919471721440964,-4.487227476706138
-15.879300039745509,-7.212046466487362,-6.823871199027726,-16.650276011055304,-0.0,57.24498442983595,53.440590936149334,3.804393493686618
-4.108460010995094,-0.6270200985901617,-3.9135110159270665,-8.206052102254041,-0.0,77.14426342302463,83.1131471098837,-5.968883686859073
-12.865924344713116,-31.853017758064304,-10.06107516930305,-18.385848754935378,-0.0,25.986511040578705,26.793791335229045,-0.8072802946503401
-13.798719247449196,-15.86390069918579,-5.51816821192918,-16.148952599935242,-0.0,49.972695303145,48.668443145884986,1.3042521572600165
-15.356076343981517,-27.53007426343769,-4.992135519550322,-18.69815626433272,-0.0,32.5218838169424,33.42786089873492,-0.9059770817925212
-10.581759861962542,-6.885370854642412,-3.029320893960408,-14.972153306073164,-0.0,67.21242577830874,64.54715562938989,2.66527014891885
-10.587111691477263,-5.390698349857272,-13.141796054754249,-8.729483099132485,-0.0,62.45388285863952,62.06091969512197,0.3929631635175497
-9.665244076649444,-1.36369413432179,-10.794280535190468,-13.042156380704752,-0.0,67.82784396384558,65.091890854429,2.7359531094165845
-14.91364958100155,-22.568610818224265,-5.341008990842231,-12.259682405075289,-0.0,40.67837830940809,44.88444273894587,-4.206064429537783
-9.811196375712871,-4.67690873346102,-1.9516714048746424,-17.300923163359904,-0.0,64.04996275326656,66.29903639089403,-2.2490736376274754
-28.832879555698987,-33.06221976402067,-3.6396929057436473,-15.0873775999835,-12.0,12.528714022892617,7.405697181041802,5.123016841850815
-27.756258231688506,-22.14734635378985,-14.109082538379502,-19.36491550099248,-27.0,-8.182469920773357,-10.3437840829028,2.161314162129443
-17.7143284615651,-18.710156792910915,-14.55254192819715,-19.99925503839153,-0.0,29.67672360985836,28.98563842632315,0.6910851835352112
-14.768837781287862,-11.55335679197916,-4.286103821220861,-12.42720208210322,-0.0,53.58154976543715,56.95428351422047,-3.372733748783318
-18.0,-23.01562975123266,-12.50373346958578,-15.208967351084802,-0.0,27.69041451046657,31.21200166800496,-3.521587157538388
-22.68237576472189,-9.290420824547684,-2.799098634866002,-14.224817011741806,-0.0,51.22861669078519,51.02614619127522,0.2024704995099711
-14.859592069414528,-38.08330188871038,-6.797627590211864,-15.047640164014336,-27.0,1.5815154020779256,-1.7670882070191851,3.3486036090971107
-16.33369410136398,-15.062167325908463,-3.754255658021196,-12.459511752617525,-0.0,56.67754593409793,52.38111295212507,4.296432981972856
-4.177300941250559,-12.4669813364779,-5.225797413152508,-16.535086682858683,-0.0,58.80442335601212,61.59121559853169,-2.7867922425195673
-12.556070479181011,-5.637143091620378,-1.8011909831366482,-11.153150219313217,-0.0,69.49387936674876,68.85628561957488,0.6375937471738808
-7.368517266043407,-19.171020248465588,-2.359315244119764,-11.019668779443126,-0.0,61.7426947699087,60.05732538570816,1.6853693842005413
-29.0,-36.0466206550171,-4.255692322470379,-18.284320056237227,-27.0,-13.992184737897094,-14.509700201989077,0.5175154640919821
-15.091502802403028,-39.98225749474148,-7.984005796725216,-18.887009833562946,-27.0,-5.194596828635577,-8.909780459157673,3.7151836305220964
-14.422481620278257,-14.51345726291924,-5.712291695617533,-18.072918872752098,-0.0,48.47145925983544,47.29028156414281,1.1811776956926323
-3.07022002546101,-9.5199192534581,-2.8142130266709624,-17.822763150023025,-0.0,68.08343421358092,66.79630376616578,1.2871304474151373
-12.702261987973962,-11.854472292398562,-7.259369042909825,-17.739551849844645,-0.0,51.22170375180257,50.44477540057561,0.7769283512269638
-16.72789056703788,-29.48372130386723,-14.767777549847942,-14.6227058422525,-0.0,23.501679158187144,24.309392499779236,-0.8077133415920912
-7.687977762819319,-24.48327809813737,-3.818480012128141,-13.786999962389151,-27.0,23.50251442791228,23.266355085699658,0.23615934221262336
-17.211438599234643,-22.48781165114095,-15.164957311880462,-17.24874822529617,-0.0,29.91982781620084,27.82202854659164,2.097799269609201
-29.0,-36.30029765102972,-15.342890233590708,-23.65059281244052,-0.0,-4.847275400858228,-4.32467423799433,-0.5226011628638982
-17.993386961654295,-35.99920240065956,-15.331788158000649,-20.18484941280913,-0.0,9.14727510082654,10.426362189918976,-1.2790870890924353
-24.831406695556115,-16.707031689672057,-1.987751787075507,-12.328720801608846,-12.0,32.1821090788502,32.183662191053415,-0.0015531122032115263
-11.11082149269237,-19.61561958724042,-2.213900719666722,-14.319431801566289,-0.0,51.34864878865387,52.74138561006723,-1.392736821413365
-4.596134839861625,-10.158372411903835,-5.242379984952351,-19.35043471468061,-0.0,65.81860405981739,60.67014138755578,5.1484626722616085
-17.776453801174732,-30.148619867745893,-13.181298853528292,-18.03269745998429,-12.0,6.796447378476604,8.834359581676324,-2.0379122031997197
-7.599890145110997,-19.207993586114835,-2.946556818642075,-16.992981163538886,-12.0,47.92721124104136,41.29171134556249,6.635499895478873
-6.6751231862619695,-15.697487168652431,-6.400075080250699,-7.737453815774517,-0.0,57.81502447156381,63.42147298729462,-5.606448515730811
-28.140388879656964,-38.21052564087864,-2.9254902328893757,-17.81169410783304,-12.0,-3.093456723916304,0.954271301715977,-4.047728025632281
-14.207919935026986,-22.00021073899513,-8.35791722050429,-19.69559141598252,-0.0,41.07534222916895,35.73211134754615,5.343230881622802
-7.760971613265944,-23.00216639508232,-13.657752411733934,-6.698148587560915,-27.0,19.3101647829233,21.81487934487872,-2.504714561955417
-13.77215300127362,-5.708171220309117,-3.192763394509844,-13.331767871410012,-0.0,66.57698665191923,64.00453609072774,2.572450561191488
-14.834245257153228,-8.69666822979736,-5.939073454485775,-15.34804060268642,-0.0,57.59705094973594,55.18275520062007,2.4142957491158654
-14.59931058227649,-30.915339222557527,-4.920083389064264,-11.311976259651438,-0.0,37.33732733830418,38.20633966245944,-0.8690123241552641
-8.409152794789508,-10.305521018908346,-1.943409560405444,-15.642327188043328,-0.0,62.0077889771548,63.720054171304675,-1.7122651941498717
-4.801735845820364,-2.941158415899059,-5.596822066663307,-16.484097981337023,-0.0,73.26611734085142,70.18284425282793,3.083273088023489
-26.962160028514617,-23.416068885018525,-4.4628781236658615,-20.250296351462907,-12.0,8.437577375297483,12.973898083438527,-4.536320708141044
-2.548742496355477,-10.734112889282397,-3.872171322872279,-12.427925242054345,-0.0,69.88741462682428,70.39719313695616,-0.5097785101318806
-0.7356293387414432,1.5498612897674755,-3.386103031742181,-8.661912224979112,-0.0,88.46260428990786,88.73995268789844,-0.2773483979905791
-6.511009778530644,3.1401756702579062,-1.3078713386166183,-10.785018696582744,-0.0,81.39212377805407,84.5458938559284,-3.153770077874327
-6.851329334607403,-3.5113079750420457,-13.01948180244426,-13.138738810593392,-0.0,59.56490251496818,63.41605157328708,-3.851149058318896
-25.554385585839867,-9.065798048720154,-9.971889243501613,-21.861906910282325,-12.0,20.99146537473864,21.6013463962492,-0.6098810215105566
-29.0,-34.32196759474001,-5.999201332054855,-15.18998918717449,-0.0,11.606162214223236,15.470482822967469,-3.864320608744233
-9.56481487475531,-1.5013546599092962,-15.389133257864646,-16.373126338530888,-0.0,53.85202160650436,57.1184285578676,-3.266406951363244
-3.1336603649301544,-8.726777800649916,-4.082972835287156,-12.277223079516911,-0.0,74.23760068628089,71.76039967177232,2.477201014508566
-2.787184091835673,-7.738083390437088,-3.4906459199225965,-15.3348339205074,-0.0,65.66846443718691,70.65444529505648,-4.9859808578695635
-6.603476465389807,-14.842417253674068,-6.034490408119424,-11.769296013671966,-0.0,62.5718615608405,60.7108190011278,1.8610425597127005
-18.0,-37.03449659522865,-15.443455851390093,-16.006226685814706,-27.0,-10.145916334607312,-13.5107220066309,3.3648056720235875
-12.880526272557896,-11.61024939421257,-8.859196944116485,-15.622501556948531,-0.0,49.53173529911827,51.00432320065192,-1.4725879015336503
-18.0,-25.55999347421416,-3.339151310628592,-16.64564873833765,-0.0,33.591893954802835,36.46326427372999,-2.8713703189271556
-29.0,-44.215937027190165,-9.096764537962269,-19.83751700697588,-27.0,-21.93814103060277,-29.10690825721086,7.1687672266080895
-16.612736981418834,-33.072807950215925,-6.447613212108009,-15.30319326579811,-0.0,31.27343774774038,28.530900380575545,2.742537367164836
-17.38993987480132,-22.740770555680715,-14.444646124103842,-15.980183083298584,-0.0,28.9415206827282,29.376200334732772,-0.43467965200457215
-2.017980816775024,-4.256559438334661,-2.213743498014749,-12.634993933681503,-0.0,78.15048712340393,78.87724694007207,-0.7267598166681353
-29.0,-41.33451696849872,-12.389500564948577,-18.69290879590521,-27.0,-30.3997476836204,-28.399340315107494,-2.0004073685129065
-9.851744618845157,-22.69186561428738,-4.563480195673917,-18.24532824365262,-0.0,45.2597728985208,44.65215481047658,0.6076180880442195
-8.8434418956791,-2.839741860465748,-7.420550446767329,-12.89192692801844,-0.0,65.61557094453474,67.98065003720978,-2.365079092675046
-27.386076475641783,-15.562450271862437,-2.47294358084351,-15.518903259025944,-12.0,24.400212541919736,27.119314392720625,-2.7191018508008895
4.526870539051716,1.8609492723849543,-4.268483980995048,-8.516002537807465,-0.0,98.009346090216,93.56476830837548,4.444577781840522
-15.011573524020456,-23.106031092517117,-4.446065475484228,-20.85419071308232,-0.0,35.96417357607542,36.60909370525029,-0.6449201291748707
-15.983381360051608,-33.41122321362077,-7.4442184008809456,-18.812204478665414,-27.0,-2.002176162532325,-2.6032995208637146,0.6011233583313897
-14.446544616909287,-29.57333737329349,-8.77250764825896,-16.622356522852346,-0.0,31.061597519911167,30.54724748744873,0.5143500324624384
-11.927798786835874,-35.26665314195162,-4.17429535793325,-15.711590246092198,-12.0,20.09009484136728,20.926276631445532,-0.8361817900782533
-10.849527965551028,-22.209326028842884,-5.533645835474373,-13.319274468167231,-0.0,43.30953775902567,48.05696128217097,-4.747423523145294
-2.639450482291304,-12.106035396868329,-1.7788334151343206,-12.56957001958519,-0.0,73.78036544692593,70.89962089473522,2.8807445521907056
-6.701721661538603,-8.027594373017156,-3.675456347646788,-12.204510331149413,-0.0,71.73450786796771,69.37890679892189,2.355601069045818
-12.513174819051894,-12.012372187412844,-3.0516341874144306,-18.640180953093164,-0.0,54.75023143708616,53.81678813381893,0.9334433032672251
-28.318153480968725,-12.165599060502014,-5.500202123386164,-15.897656417045743,-0.0,35.7623922989566,38.13598739872661,-2.3735950997700144
-16.409965430196962,-18.598916814279747,-6.69433283378473,-12.15632372030888,-0.0,45.57114632568233,46.104878859313175,-0.5337325336308467
-0.467659766014826,-11.13765692099657,-4.110990067927638,-8.947013162497283,-0.0,80.66324677866282,75.29047198232436,5.372774796338462
-4.504489083233796,-30.07278374415775,-5.313194881928725,-15.841656301569568,-12.0,32.25726993461921,32.26616655432686,-0.008896619707648767
-12.79619619541822,-7.266603812893275,-14.71793846414828,-13.32122676984645,-0.0,47.094107844874486,51.826280813427935,-4.732172968553449
-29.0,-29.0598412876187,-12.103094813542825,-20.330273983090304,-0.0,10.538442930917816,9.486352255247965,1.0520906756698505
-4.711702109158715,-12.152572521980469,-4.881641005628918,-15.870592548113295,-0.0,64.06377929063241,62.37902011102346,1.6847591796089532
-14.928705944926104,-24.544396609136808,-3.268581839423349,-18.01892533589404,-0.0,42.09058008859618,39.25449747757773,2.8360826110184476
-15.191516670895682,-8.979332832380983,-3.6069728393432015,-8.595439504023684,-0.0,62.88410908132281,63.600820240195254,-0.7167111588724424
-15.303174288495516,-15.678433345083375,-6.116612364025256,-20.117285141904347,-0.0,41.61741537409811,42.80551402548813,-1.1880986513900211
-20.52109220868948,-17.221326067273026,-9.295622009757777,-17.143023570973792,-12.0,25.73050166563332,23.832938279397922,1.8975633862353973
-0.193077826575756,-1.0975525915707642,-6.823485230261008,-9.868480225263651,-0.0,83.2411191039344,81.97142984212464,1.2696892618097593
-14.94613078007362,-11.024437214908424,-4.299325636357738,-20.39399238839045,-0.0,45.13559608585121,49.37684074671043,-4.241244660859216
-17.27047905921134,-23.690651755203312,-2.69360277495216,-13.615553173455462,-0.0,46.0233762402528,42.72469546815732,3.29868077209548
-18.0,-34.392808497099324,-10.511720726703343,-13.711091899167176,-12.0,11.177482370680622,11.343380884157853,-0.16589851347723084
-7.88914314580418,-10.369659873039982,-3.311858086372653,-12.853392643420175,-0.0,61.58893426519636,65.56893989035692,-3.9800056251605582
-13.800599525709297,-10.62244219661157,-4.071997527013938,-16.21651013736172,-0.0,52.51903934055442,55.303677634532185,-2.784638293977764
-5.028841376700461,-2.284132298820749,-2.9194016119521384,-10.035685027672065,-0.0,78.19615911898593,79.71722938969087,-1.5210702707049393
-15.752229442337516,-17.942876249849434,-11.963327336788042,-16.64205543285226,-0.0,37.57939548430121,37.656647299770135,-0.07725181546892657
-8.916604543376371,-13.004229819481685,-7.345628958505546,-14.891410478440829,-0.0,53.615647872950525,55.81836117762396,-2.2027133046734377
-9.103872819707092,-2.488799754942665,-15.09556710957424,-9.58957435615385,-0.0,68.73802860615932,63.62653395586831,5.111494650291007
-11.627026053944942,-15.044007406233888,-5.072797334109315,-13.054143596553578,-0.0,60.77015441130719,55.18240982074922,5.587744590557968
-7.363642749569198,-6.33289905052707,-14.093251992202138,-13.885855425987971,-0.0,51.68504274004197,58.25558730707334,-6.570544567031369
-13.437560819396705,-32.81691741545632,-6.9445634437643,-15.320344958757609,-12.0,19.01092861025452,19.470886399032196,-0.45995778877767535
-9.709462874490043,-35.211971877951655,-8.823869648973703,-12.787311334990743,-27.0,2.7016325503864587,6.458570917251464,-3.7569383668650054
-2.3472378059853085,-4.532165537446716,-4.730065345924246,-12.692869694883806,-0.0,72.6995269139661,75.6815322443628,-2.982005330396703
-15.604822254951372,-26.275244942552327,-6.251970941106284,-15.003164080051732,-0.0,37.27242246969099,36.8392309069793,0.43319156271168424
-16.68209314946371,-34.109815935979555,-6.802930757352715,-15.853656473580529,-0.0,25.2865408716664,26.518541524955523,-1.2320006532891234
-8.938995523778122,-13.676080549614714,-9.780149828231044,-14.611480734274291,-0.0,58.98137438519382,52.950445613469284,6.030928771724533
-8.316917283829845,-15.095512985063396,-12.41806889924012,-17.738804551365,-12.0,34.55610139907354,34.41660197744527,0.13949942162827256
-11.558026291541823,-8.60621899181556,-4.173055716596652,-14.538235912180836,-0.0,63.77992403078828,61.12859119314602,2.651332837642258
-18.0,-37.6943868767156,-15.143866761577325,-16.23661511093008,-0.0,16.575125426536736,12.834937230503101,3.7401881960336354
-0.4133947928624533,5.53723413833432,-4.083906726245311,-12.110276668316809,-0.0,86.00244770475808,88.92521821874811,-2.922770513990031
-27.70635664784441,-19.885613182277,-3.7531557822101056,-13.270147518415342,-12.0,19.41697241669072,23.416318191278975,-3.9993457745882566
-7.663040032255074,-13.990654312169262,-3.994869854875968,-13.82319732182218,-0.0,60.10866036384033,60.51774585969877,-0.40908549585844156
-15.73302233602776,-23.879678729055637,-5.434112393186912,-21.548365239282624,-0.0,31.203612995305107,33.42925030057735,-2.225637305272244
-9.855879068028836,-25.088773040374026,-3.189312491603352,-15.43223162616936,-27.0,25.253222711841705,19.493114672437002,5.760108039404702
-26.50413779318544,-38.46130412096285,-13.820385749350264,-19.904487868695924,-27.0,-25.287296373053724,-25.673797662736206,0.38650128968248154
-29.0,-16.165283591924883,-10.594861896261143,-17.062545488504476,-0.0,29.844167135974693,27.1633143718027,2.680852764171995
-29.0,-20.36814753336596,-3.2198800451036558,-13.318557610459084,-12.0,24.366668842348886,22.129719871648604,2.2369489707002828
-17.210457683078154,-24.59488565268975,-12.693529608641937,-12.872500861896471,-0.0,27.304976448010493,32.550036045196904,-5.245059597186412
-4.126495345537229,-4.996699837173524,-2.4330593731407437,-18.93039177269545,-0.0,64.21027594842744,69.55338738722153,-5.343111438794097
-16.16839733045512,-35.48300051765735,-8.61809606959441,-11.54367066309299,-0.0,27.17522373641813,28.11210649430241,-0.9368827578842804
-18.0,-33.0922861701379,-12.714795118650734,-12.940876421771089,-0.0,25.38509215682613,23.163535112619215,2.2215570442069144
-29.0,-39.20476366502634,-7.341466940462855,-16.015241814607126,-0.0,12.765338901026997,8.409917696218997,4.355421204808
-18.0,-30.99186161315768,-16.945106073547066,-15.264794420614315,-0.0,18.55692893046148,18.698478149626254,-0.14154921916477292
-16.574543002818814,-27.473205053504227,-12.145376928558086,-19.081253095108845,-12.0,9.79259062157158,12.714818191111917,-2.922227569540336
-26.232419241135855,-13.64113862077236,-12.48194443040751,-13.131075035772842,-12.0,20.18217948700537,22.491597827847528,-2.309418340842157
-17.156553972007906,-2.544619884097183,-13.655154809016132,-18.970493909569623,-0.0,49.59951010311025,47.65514884838564,1.9443612547246047
-23.184857878451428,-24.37084296105732,-12.404327309097171,-17.52813761972875,-27.0,-5.950730739754581,-4.462328911418965,-1.4884018283356166
-13.485585192714565,-10.416985841673458,-4.312755140452111,-21.92364482075963,-0.0,48.85063181284879,49.91047018756546,-1.0598383747166693
-17.146134895004934,-14.700318009790642,-3.852538595298796,-19.87288010604397,-0.0,45.01622482789301,44.466238513509985,0.5499863143830268
-17.4624964131239,-40.54654894013108,-4.918825226845924,-14.60969601705695,-27.0,-8.727935348844774,-4.506872378529607,-4.221062970315167
-16.168622340914325,-26.866443261948746,-13.490417319103992,-12.953440098563052,-0.0,35.57597331404687,30.43349232863534,5.142480985411531
-11.217008900911864,-13.237067447139465,-4.648796019506343,-14.308451638697594,-0.0,59.91246527329925,56.58172584273296,3.3307394305662896
-5.360157226084736,-3.881330445869116,-2.712639979824234,-7.924832914419261,-0.0,82.02374062964365,80.09272554829727,1.9310150813463878
-24.496816250322443,-29.227964553236887,-3.724204941325599,-12.728520307305589,-27.0,-1.7680777963534458,2.8719606443386283,-4.640038440692074
-26.190994427432575,-38.101159253951465,-18.411766724268084,-21.539089655481185,-27.0,-27.939572297607267,-31.247141034232115,3.307568736624848
-6.139410482515135,-8.039209932806212,-3.99343315437343,-15.015162187390038,-0.0,70.6060190533302,66.81587730424326,3.790141749086942
-17.190796168339265,-35.27468957573131,-10.523229280220948,-14.737456047611046,-27.0,-0.4369109169320282,-4.726015292173173,4.289104375241145
-8.134239730731817,-12.152230091901448,-5.38474385169431,-15.497956546716948,-0.0,60.23226846428667,58.82439371490197,1.4078747493846961
-15.274056528253054,-23.20401734406557,-8.328366607831617,-14.520347253725513,-0.0,42.01365378808831,38.63419703939294,3.3794567486953753
-2.205080532522844,-11.43907429992883,-6.2429583637230905,-15.887012583725094,-0.0,68.82692883635941,64.21045497753764,4.616473858821777
-29.0,-23.936808182165212,-13.146569991797795,-18.12786101358719,-0.0,11.771465607850626,15.754078927034143,-3.9826133191835176
-14.881311762861682,-37.28194035331491,-5.611245772569234,-20.729659908156307,-0.0,19.2481366783585,21.495507702336255,-2.247371023977756
-16.410315609124012,-26.27171529559314,-6.0525859685492245,-17.779622106591344,-0.0,34.58374325307021,33.47991456154563,1.1038286915245834
-15.342875563557616,-28.0744411415524,-4.881649002344193,-12.23957209888246,-0.0,37.57957633264061,39.42513537014615,-1.845559037505538
